1,1,298.33392333984,196.5502166748,33.974884033203,66.685211181641,0.86110895872116
1,2,115.70883178711,196.25564575195,34.856750488281,66.568710327148,0.8604907989502
2,1,300.03063964844,191.44491577148,24.8740234375,71.32536315918,0.96591883897781
2,2,118.18281555176,189.32203674316,25.617431640625,79.451354980469,0.6757430434227
3,1,299.20355224609,189.9490814209,27.866088867188,70.717132568359,0.97775226831436
3,2,119.80697631836,191.08073425293,26.671173095703,73.919555664062,0.92853856086731
3,3,420.5283203125,199.66024780273,29.175903320312,72.294815063477,0.60784977674484
4,1,297.52752685547,190.48770141602,29.885711669922,69.828063964844,0.97879904508591
4,2,118.53179931641,188.84432983398,29.656402587891,79.687530517578,0.73546642065048
4,3,422.9111328125,197.36682128906,27.427856445312,70.605865478516,0.90698730945587
4,4,143.71513366699,184.29931640625,32.756164550781,72.938430786133,0.53537547588348
5,1,297.15319824219,189.34716796875,29.813873291016,69.300415039062,0.97888958454132
5,2,117.32859802246,185.98031616211,28.386932373047,88.291366577148,0.55217891931534
5,3,422.59735107422,195.04286193848,29.567626953125,72.792602539062,0.71696335077286
5,4,137.35357666016,190.11044311523,30.823272705078,62.519012451172,0.87788075208664
5,6,189.77590942383,196.95570373535,88.561553955078,45.877624511719,0.50980138778687
6,1,294.05706787109,184.40246582031,30.633850097656,73.475326538086,0.97889232635498
6,3,423.16448974609,190.27424621582,30.262451171875,74.549102783203,0.93929696083069
6,4,133.79618835449,189.38317871094,28.710754394531,66.697677612305,0.69215887784958
7,1,292.66339111328,182.35101318359,30.880310058594,76.908584594727,0.77415311336517
7,2,209.40483093262,199.18319702148,24.674926757812,56.379348754883,0.77653312683105
7,3,421.34439086914,191.65702819824,31.959411621094,74.127075195312,0.97513604164124
7,4,126.64512634277,194.13542175293,28.463317871094,64.36572265625,0.93306857347488
7,5,378.09387207031,178.40283203125,51.597991943359,98.075546264648,0.50028955936432
8,1,292.78039550781,181.09677124023,29.625732421875,79.949630737305,0.59331983327866
8,2,204.1318359375,200.60327148438,25.380401611328,57.95866394043,0.95209813117981
8,3,421.59350585938,192.36553955078,31.139892578125,74.762741088867,0.77107101678848
8,4,119.12377929688,193.01081848145,30.162200927734,72.706146240234,0.97455751895905
9,1,287.37335205078,183.1028137207,29.625,76.544372558594,0.90188854932785
9,2,198.54806518555,198.69088745117,25.094818115234,58.86442565918,0.97646301984787
9,3,421.24295043945,186.43676757812,32.139465332031,79.783752441406,0.95104086399078
9,4,115.55172729492,199.9162902832,28.618194580078,62.998260498047,0.97852039337158
9,5,138.21768188477,185.44136047363,35.986694335938,73.143737792969,0.73841220140457
10,1,277.91162109375,181.41235351562,32.225555419922,80.208236694336,0.97107708454132
10,2,191.5843963623,197.74340820312,24.609100341797,58.376251220703,0.97868704795837
10,3,414.69024658203,179.99856567383,36.761749267578,92.971435546875,0.9763554930687
10,4,112.59440612793,201.58963012695,28.062072753906,62.912200927734,0.97884076833725
10,5,138.51205444336,186.64978027344,34.646240234375,73.816131591797,0.94408792257309
11,1,269.63662719727,174.85919189453,41.562561035156,93.324417114258,0.9782127737999
11,2,183.06723022461,194.39544677734,32.638519287109,62.376876831055,0.97887986898422
11,3,409.88269042969,175.91772460938,44.873840332031,104.43727111816,0.97866320610046
11,4,107.69691467285,191.83486938477,42.502868652344,81.544967651367,0.77370607852936
11,5,134.25022888184,177.68853759766,47.160827636719,90.674606323242,0.74740153551102
12,1,261.57989501953,169.73558044434,35.456420898438,99.846954345703,0.97883892059326
12,2,177.32272338867,192.52789306641,22.234710693359,61.757843017578,0.97888720035553
12,3,405.22897338867,177.06118774414,37.191101074219,102.72193908691,0.97886294126511
12,4,105.28244018555,188.06555175781,35.826416015625,80.291351318359,0.95149111747742
12,5,135.49920654297,169.97470092773,42.874420166016,104.56341552734,0.56461358070374
13,1,255.13854980469,175.09001159668,36.99853515625,88.026062011719,0.97889649868011
13,2,173.50897216797,192.35926818848,23.957183837891,59.876312255859,0.97882151603699
13,3,404.3740234375,176.88327026367,40.663238525391,100.01692199707,0.97889506816864
13,4,102.40838623047,182.63177490234,35.743408203125,82.774429321289,0.97638261318207
13,5,133.19667053223,172.51036071777,41.209136962891,95.554992675781,0.8904829621315
14,1,249.45059204102,176.85478210449,38.487670898438,88.976348876953,0.97889798879623
14,2,169.45610046387,194.2897644043,25.777404785156,59.318969726562,0.9788880944252
14,3,405.65289306641,178.60806274414,42.768890380859,98.89176940918,0.97887015342712
14,4,98.431549072266,180.86669921875,38.249328613281,89.324630737305,0.97868001461029
14,5,131.88227844238,176.49975585938,39.977783203125,86.293807983398,0.96974509954453
15,1,247.70344543457,175.52960205078,38.512359619141,94.069229125977,0.77374786138535
15,2,167.38429260254,196.29681396484,25.654144287109,58.957534790039,0.9788972735405
15,3,412.31030273438,181.71774291992,43.139617919922,98.343719482422,0.97886860370636
15,4,98.718978881836,183.54748535156,39.243743896484,90.857513427734,0.97887927293777
15,5,129.841796875,176.5344543457,39.374816894531,89.240478515625,0.97804689407349
16,1,248.61822509766,194.98843383789,32.899353027344,68.125900268555,0.95156174898148
16,2,166.50346374512,194.97024536133,25.358093261719,64.105941772461,0.7738139629364
16,3,419.19891357422,178.7193145752,45.035980224609,104.93899536133,0.9788955450058
16,4,98.213943481445,182.80627441406,40.143585205078,90.856018066406,0.97887533903122
16,5,128.25024414062,180.17593383789,38.555236816406,85.08088684082,0.97882455587387
17,1,243.31788635254,191.05258178711,34.670318603516,81.991104125977,0.97638726234436
17,2,166.28730773926,193.55488586426,24.42822265625,70.046569824219,0.59183150529861
17,3,425.32308959961,180.75216674805,46.987609863281,106.72105407715,0.97889786958694
17,4,98.325149536133,185.75686645508,39.228973388672,85.603042602539,0.97881025075912
17,5,127.52476501465,181.87438964844,39.460388183594,88.723922729492,0.97889173030853
